Angle,DRValue,,,é¸îgêî [mm^-1],é¸ä˙ [mm],DRValue [um]_amp
48.025,-0.54,,1922,5.339259671,0.187291883,5.47E-05
48.05,-0.58,,1923,5.342037642,0.187194488,5.63E-05
48.075,-0.624,,1924,5.344815612,0.187097193,7.54E-05
48.1,-0.658,,1925,5.347593583,0.187,4.39E-06
48.125,-0.686,,1926,5.350371554,0.186902908,5.13E-05
48.15,-0.712,,1927,5.353149524,0.186805916,1.65E-05
48.175,-0.74,,1928,5.355927495,0.186709025,6.82E-06
48.2,-0.76,,1929,5.358705466,0.186612234,2.67E-05
48.225,-0.778,,1930,5.361483436,0.186515544,6.99E-05
48.25,-0.794,,1931,5.364261407,0.186418954,4.67E-05
48.275,-0.804,,1932,5.367039378,0.186322464,2.57E-05
48.3,-0.812,,1933,5.369817348,0.186226073,3.61E-05
48.325,-0.82,,1934,5.372595319,0.186129783,0.000107862
48.35,-0.814,,1935,5.37537329,0.186033592,6.15E-05
48.375,-0.806,,1936,5.378151261,0.1859375,4.25E-05
48.4,-0.78,,1937,5.380929231,0.185841507,2.32E-05
48.425,-0.752,,1938,5.383707202,0.185745614,1.85E-05
48.45,-0.712,,1939,5.386485173,0.185649819,5.48E-06
48.475,-0.664,,1940,5.389263143,0.185554124,4.96E-05
48.5,-0.616,,1941,5.392041114,0.185458527,2.02E-05
48.525,-0.568,,1942,5.394819085,0.185363028,2.98E-05
48.55,-0.512,,1943,5.397597055,0.185267627,4.40E-05
48.575,-0.456,,1944,5.400375026,0.185172325,6.70E-05
48.6,-0.399,,1945,5.403152997,0.185077121,6.93E-05
48.625,-0.361,,1946,5.405930967,0.184982014,9.92E-05
48.65,-0.325,,1947,5.408708938,0.184887006,2.94E-05
48.675,-0.299,,1948,5.411486909,0.184792094,4.96E-05
48.7,-0.271,,1949,5.41426488,0.184697281,1.13E-05
48.725,-0.269,,1950,5.41704285,0.184602564,3.28E-05
48.75,-0.263,,1951,5.419820821,0.184507945,1.98E-05
48.775,-0.271,,1952,5.422598792,0.184413422,6.69E-05
48.8,-0.269,,1953,5.425376762,0.184318996,2.71E-05
48.825,-0.273,,1954,5.428154733,0.184224667,4.69E-05
48.85,-0.279,,1955,5.430932704,0.184130435,1.96E-05
48.875,-0.279,,1956,5.433710674,0.184036299,5.07E-05
48.9,-0.281,,1957,5.436488645,0.183942259,4.72E-05
48.925,-0.273,,1958,5.439266616,0.183848315,3.18E-05
48.95,-0.263,,1959,5.442044586,0.183754467,9.53E-05
48.975,-0.253,,1960,5.444822557,0.183660714,9.54E-05
49,-0.233,,1961,5.447600528,0.183567058,7.67E-05
49.025,-0.217,,1962,5.450378499,0.183473496,4.50E-05
49.05,-0.203,,1963,5.453156469,0.183380031,2.21E-05
49.075,-0.181,,1964,5.45593444,0.18328666,3.06E-05
49.1,-0.169,,1965,5.458712411,0.183193384,6.37E-05
49.125,-0.151,,1966,5.461490381,0.183100203,3.93E-05
49.15,-0.141,,1967,5.464268352,0.183007117,1.35E-05
49.175,-0.131,,1968,5.467046323,0.182914126,2.62E-05
49.2,-0.121,,1969,5.469824293,0.182821229,2.28E-05
49.225,-0.109,,1970,5.472602264,0.182728426,3.79E-05
49.25,-0.096,,1971,5.475380235,0.182635718,7.44E-05
49.275,-0.082,,1972,5.478158205,0.182543103,4.87E-05
49.3,-0.054,,1973,5.480936176,0.182450583,8.13E-05
49.325,-0.04,,1974,5.483714147,0.182358156,1.01E-05
49.35,-0.018,,1975,5.486492118,0.182265823,1.71E-05
49.375,0.008,,1976,5.489270088,0.182173583,3.59E-05
49.4,0.044,,1977,5.492048059,0.182081437,3.11E-05
49.425,0.072,,1978,5.49482603,0.181989383,4.19E-05
49.45,0.106,,1979,5.497604,0.181897423,3.13E-06
49.475,0.138,,1980,5.500381971,0.181805556,3.30E-05
49.5,0.176,,1981,5.503159942,0.181713781,1.98E-05
49.525,0.204,,1982,5.505937912,0.181622099,2.68E-05
49.55,0.226,,1983,5.508715883,0.181530509,2.59E-05
49.575,0.244,,1984,5.511493854,0.181439012,2.82E-05
49.6,0.26,,1985,5.514271824,0.181347607,9.87E-06
49.625,0.268,,1986,5.517049795,0.181256294,2.21E-05
49.65,0.262,,1987,5.519827766,0.181165073,1.64E-05
49.675,0.244,,1988,5.522605737,0.181073944,1.11E-05
49.7,0.226,,1989,5.525383707,0.180982906,5.32E-05
49.725,0.198,,1990,5.528161678,0.18089196,3.67E-05
49.75,0.158,,1991,5.530939649,0.180801105,3.58E-05
49.775,0.112,,1992,5.533717619,0.180710341,7.09E-05
49.8,0.06,,1993,5.53649559,0.180619669,5.64E-05
49.825,0.004,,1994,5.539273561,0.180529087,4.82E-06
49.85,-0.046,,1995,5.542051531,0.180438596,7.92E-05
49.875,-0.086,,1996,5.544829502,0.180348196,2.87E-05
49.9,-0.13,,1997,5.547607473,0.180257887,2.69E-05
49.925,-0.165,,1998,5.550385443,0.180167668,3.24E-05
49.95,-0.185,,1999,5.553163414,0.180077539,1.67E-05
49.975,-0.193,,2000,5.555941385,0.1799875,5.49E-05
50,-0.195,,2001,5.558719356,0.179897551,3.38E-05
50.025,-0.193,,2002,5.561497326,0.179807692,1.43E-05
50.05,-0.187,,2003,5.564275297,0.179717923,1.72E-05
50.075,-0.179,,2004,5.567053268,0.179628244,6.54E-05
50.1,-0.175,,2005,5.569831238,0.179538653,2.70E-05
50.125,-0.177,,2006,5.572609209,0.179449153,5.84E-05
50.15,-0.183,,2007,5.57538718,0.179359741,3.55E-05
50.175,-0.203,,2008,5.57816515,0.179270418,3.86E-05
50.2,-0.229,,2009,5.580943121,0.179181185,5.19E-05
50.225,-0.263,,2010,5.583721092,0.17909204,1.25E-05
50.25,-0.305,,2011,5.586499062,0.179002984,3.91E-05
50.275,-0.363,,2012,5.589277033,0.178914016,3.53E-05
50.3,-0.419,,2013,5.592055004,0.178825137,3.60E-05
50.325,-0.487,,2014,5.594832975,0.178736346,3.87E-05
50.35,-0.557,,2015,5.597610945,0.178647643,6.59E-05
50.375,-0.633,,2016,5.600388916,0.178559028,4.29E-05
50.4,-0.701,,2017,5.603166887,0.178470501,3.70E-05
50.425,-0.763,,2018,5.605944857,0.178382061,3.15E-05
50.45,-0.829,,2019,5.608722828,0.17829371,5.05E-05
50.475,-0.897,,2020,5.611500799,0.178205446,3.87E-06
50.5,-0.951,,2021,5.614278769,0.178117269,3.37E-05
50.525,-0.995,,2022,5.61705674,0.178029179,7.95E-05
50.55,-1.035,,2023,5.619834711,0.177941176,3.69E-05
50.575,-1.065,,2024,5.622612681,0.177853261,7.39E-05
50.6,-1.085,,2025,5.625390652,0.177765432,4.03E-05
50.625,-1.097,,2026,5.628168623,0.17767769,8.93E-06
50.65,-1.088,,2027,5.630946594,0.177590035,4.85E-05
50.675,-1.07,,2028,5.633724564,0.177502465,6.87E-05
50.7,-1.044,,2029,5.636502535,0.177414983,4.93E-05
50.725,-1.006,,2030,5.639280506,0.177327586,6.41E-05
50.75,-0.968,,2031,5.642058476,0.177240276,3.48E-05
50.775,-0.93,,2032,5.644836447,0.177153051,4.45E-05
50.8,-0.892,,2033,5.647614418,0.177065912,4.89E-05
50.825,-0.858,,2034,5.650392388,0.176978859,3.85E-05
50.85,-0.828,,2035,5.653170359,0.176891892,1.75E-05
50.875,-0.802,,2036,5.65594833,0.17680501,8.15E-05
50.9,-0.784,,2037,5.6587263,0.176718213,1.14E-05
50.925,-0.77,,2038,5.661504271,0.176631501,8.21E-05
50.95,-0.756,,2039,5.664282242,0.176544875,3.93E-05
50.975,-0.748,,2040,5.667060213,0.176458333,3.07E-05
51,-0.732,,2041,5.669838183,0.176371877,3.75E-05
51.025,-0.722,,2042,5.672616154,0.176285504,4.78E-05
51.05,-0.7,,2043,5.675394125,0.176199217,2.54E-05
51.075,-0.678,,2044,5.678172095,0.176113014,6.00E-05
51.1,-0.652,,2045,5.680950066,0.176026895,7.38E-05
51.125,-0.63,,2046,5.683728037,0.17594086,1.98E-05
51.15,-0.604,,2047,5.686506007,0.17585491,4.12E-05
51.175,-0.586,,2048,5.689283978,0.175769043,3.81E-05
51.2,-0.578,,2049,5.692061949,0.17568326,5.34E-05
51.225,-0.568,,2050,5.694839919,0.175597561,2.38E-05
51.25,-0.568,,2051,5.69761789,0.175511945,4.23E-05
51.275,-0.576,,2052,5.700395861,0.175426413,2.82E-05
51.3,-0.592,,2053,5.703173832,0.175340964,6.28E-05
51.325,-0.602,,2054,5.705951802,0.175255599,3.56E-05
51.35,-0.61,,2055,5.708729773,0.175170316,9.95E-06
51.375,-0.61,,2056,5.711507744,0.175085117,2.04E-05
51.4,-0.602,,2057,5.714285714,0.175,3.16E-05
51.425,-0.582,,2058,5.717063685,0.174914966,6.02E-05
51.45,-0.555,,2059,5.719841656,0.174830015,5.12E-05
51.475,-0.501,,2060,5.722619626,0.174745146,4.19E-05
51.5,-0.451,,2061,5.725397597,0.174660359,2.53E-05
51.525,-0.379,,2062,5.728175568,0.174575655,2.03E-05
51.55,-0.315,,2063,5.730953538,0.174491032,8.42E-05
51.575,-0.239,,2064,5.733731509,0.174406492,5.31E-05
51.6,-0.175,,2065,5.73650948,0.174322034,5.77E-05
51.625,-0.125,,2066,5.739287451,0.174237657,2.54E-05
51.65,-0.079,,2067,5.742065421,0.174153362,3.28E-05
51.675,-0.039,,2068,5.744843392,0.174069149,2.46E-05
51.7,-0.021,,2069,5.747621363,0.173985017,3.49E-05
51.725,-0.019,,2070,5.750399333,0.173900966,3.15E-05
51.75,-0.013,,2071,5.753177304,0.173816997,1.18E-05
51.775,-0.019,,2072,5.755955275,0.173733108,1.13E-05
51.8,-0.025,,2073,5.758733245,0.173649301,6.15E-05
51.825,-0.023,,2074,5.761511216,0.173565574,8.26E-05
51.85,-0.021,,2075,5.764289187,0.173481928,4.84E-05
51.875,-0.003,,2076,5.767067157,0.173398362,2.54E-05
51.9,0.023,,2077,5.769845128,0.173314877,7.62E-05
51.925,0.061,,2078,5.772623099,0.173231473,8.24E-06
51.95,0.105,,2079,5.77540107,0.173148148,1.43E-05
51.975,0.161,,2080,5.77817904,0.173064904,3.07E-05
52,0.221,,2081,5.780957011,0.17298174,3.76E-05
52.025,0.275,,2082,5.783734982,0.172898655,6.43E-05
52.05,0.325,,2083,5.786512952,0.172815651,6.55E-05
52.075,0.373,,2084,5.789290923,0.172732726,7.02E-05
52.1,0.407,,2085,5.792068894,0.17264988,4.77E-05
52.125,0.429,,2086,5.794846864,0.172567114,3.05E-05
52.15,0.437,,2087,5.797624835,0.172484427,3.21E-05
52.175,0.427,,2088,5.800402806,0.17240182,5.48E-05
52.2,0.401,,2089,5.803180776,0.172319292,8.61E-05
52.225,0.371,,2090,5.805958747,0.172236842,6.82E-05
52.25,0.335,,2091,5.808736718,0.172154472,5.28E-05
52.275,0.295,,2092,5.811514689,0.17207218,3.50E-05
52.3,0.249,,2093,5.814292659,0.171989967,7.79E-05
52.325,0.203,,2094,5.81707063,0.171907832,2.83E-05
52.35,0.176,,2095,5.819848601,0.171825776,3.27E-05
52.375,0.144,,2096,5.822626571,0.171743798,2.71E-05
52.4,0.13,,2097,5.825404542,0.171661898,2.68E-05
52.425,0.126,,2098,5.828182513,0.171580076,4.16E-05
52.45,0.126,,2099,5.830960483,0.171498333,2.50E-05
52.475,0.136,,2100,5.833738454,0.171416667,9.18E-05
52.5,0.154,,2101,5.836516425,0.171335079,2.03E-05
52.525,0.172,,2102,5.839294395,0.171253568,6.74E-07
52.55,0.196,,2103,5.842072366,0.171172135,7.14E-06
52.575,0.222,,2104,5.844850337,0.171090779,6.35E-05
52.6,0.246,,2105,5.847628308,0.171009501,5.40E-05
52.625,0.26,,2106,5.850406278,0.1709283,1.67E-05
52.65,0.274,,2107,5.853184249,0.170847176,3.75E-05
52.675,0.276,,2108,5.85596222,0.170766129,3.22E-05
52.7,0.276,,2109,5.85874019,0.170685159,2.76E-05
52.725,0.266,,2110,5.861518161,0.170604265,6.09E-05
52.75,0.242,,2111,5.864296132,0.170523449,5.69E-05
52.775,0.212,,2112,5.867074102,0.170442708,0.000134808
52.8,0.174,,2113,5.869852073,0.170362044,5.05E-05
52.825,0.122,,2114,5.872630044,0.170281457,5.18E-05
52.85,0.084,,2115,5.875408014,0.170200946,5.02E-05
52.875,0.032,,2116,5.878185985,0.17012051,2.87E-05
52.9,-0.03,,2117,5.880963956,0.170040151,4.41E-05
52.925,-0.07,,2118,5.883741927,0.169959868,3.37E-05
52.95,-0.122,,2119,5.886519897,0.16987966,2.82E-05
52.975,-0.172,,2120,5.889297868,0.169799528,3.62E-05
53,-0.218,,2121,5.892075839,0.169719472,5.61E-05
53.025,-0.258,,2122,5.894853809,0.169639491,5.20E-05
53.05,-0.29,,2123,5.89763178,0.169559585,8.72E-05
53.075,-0.32,,2124,5.900409751,0.169479755,7.67E-05
53.1,-0.35,,2125,5.903187721,0.1694,5.21E-05
53.125,-0.37,,2126,5.905965692,0.16932032,8.08E-05
53.15,-0.386,,2127,5.908743663,0.169240715,9.50E-05
53.175,-0.398,,2128,5.911521633,0.169161184,3.20E-05
53.2,-0.41,,2129,5.914299604,0.169081729,7.59E-05
53.225,-0.414,,2130,5.917077575,0.169002347,1.95E-05
53.25,-0.41,,2131,5.919855546,0.168923041,2.20E-05
53.275,-0.41,,2132,5.922633516,0.168843809,9.78E-06
53.3,-0.396,,2133,5.925411487,0.168764651,4.17E-05
53.325,-0.384,,2134,5.928189458,0.168685567,8.41E-05
53.35,-0.36,,2135,5.930967428,0.168606557,3.11E-05
53.375,-0.335,,2136,5.933745399,0.168527622,2.27E-05
53.4,-0.303,,2137,5.93652337,0.16844876,3.26E-05
53.425,-0.275,,2138,5.93930134,0.168369972,4.98E-05
53.45,-0.245,,2139,5.942079311,0.168291258,1.84E-05
53.475,-0.207,,2140,5.944857282,0.168212617,1.67E-05
53.5,-0.167,,2141,5.947635252,0.16813405,2.39E-05
53.525,-0.123,,2142,5.950413223,0.168055556,5.64E-05
53.55,-0.087,,2143,5.953191194,0.167977135,4.98E-05
53.575,-0.039,,2144,5.955969165,0.167898787,1.34E-05
53.6,0.009,,2145,5.958747135,0.167820513,4.48E-05
53.625,0.045,,2146,5.961525106,0.167742311,4.07E-05
53.65,0.089,,2147,5.964303077,0.167664183,3.86E-06
53.675,0.127,,2148,5.967081047,0.167586127,2.49E-05
53.7,0.167,,2149,5.969859018,0.167508143,2.76E-05
53.725,0.191,,2150,5.972636989,0.167430233,3.39E-05
53.75,0.215,,2151,5.975414959,0.167352394,1.13E-05
53.775,0.233,,2152,5.97819293,0.167274628,1.43E-05
53.8,0.249,,2153,5.980970901,0.167196935,3.35E-05
53.825,0.251,,2154,5.983748871,0.167119313,7.89E-05
53.85,0.251,,2155,5.986526842,0.167041763,2.40E-05
53.875,0.247,,2156,5.989304813,0.166964286,3.04E-05
53.9,0.247,,2157,5.992082784,0.16688688,1.01E-05
53.925,0.241,,2158,5.994860754,0.166809546,4.06E-05
53.95,0.239,,2159,5.997638725,0.166732283,4.69E-05
53.975,0.241,,2160,6.000416696,0.166655093,1.83E-05
54,0.249,,2161,6.003194666,0.166577973,4.99E-05
54.025,0.275,,2162,6.005972637,0.166500925,1.56E-05
54.05,0.291,,2163,6.008750608,0.166423948,4.12E-05
54.075,0.331,,2164,6.011528578,0.166347043,2.62E-05
54.1,0.371,,2165,6.014306549,0.166270208,3.55E-05
54.125,0.411,,2166,6.01708452,0.166193444,5.04E-05
54.15,0.457,,2167,6.01986249,0.166116751,6.83E-05
54.175,0.501,,2168,6.022640461,0.166040129,2.26E-05
54.2,0.539,,2169,6.025418432,0.165963578,7.23E-05
54.225,0.567,,2170,6.028196403,0.165887097,3.83E-05
54.25,0.593,,2171,6.030974373,0.165810686,5.03E-05
54.275,0.603,,2172,6.033752344,0.165734346,6.34E-05
54.3,0.605,,2173,6.036530315,0.165658076,1.80E-05
54.325,0.595,,2174,6.039308285,0.165581877,3.42E-05
54.35,0.581,,2175,6.042086256,0.165505747,5.22E-05
54.375,0.561,,2176,6.044864227,0.165429688,2.36E-05
54.4,0.539,,2177,6.047642197,0.165353698,4.75E-05
54.425,0.519,,2178,6.050420168,0.165277778,7.59E-05
54.45,0.499,,2179,6.053198139,0.165201927,4.24E-05
54.475,0.473,,2180,6.055976109,0.165126147,3.09E-05
54.5,0.455,,2181,6.05875408,0.165050436,3.77E-05
54.525,0.443,,2182,6.061532051,0.164974794,9.22E-05
54.55,0.431,,2183,6.064310022,0.164899221,2.24E-05
54.575,0.409,,2184,6.067087992,0.164823718,5.65E-05
54.6,0.392,,2185,6.069865963,0.164748284,3.25E-05
54.625,0.364,,2186,6.072643934,0.164672919,8.28E-05
54.65,0.338,,2187,6.075421904,0.164597622,8.16E-05
54.675,0.296,,2188,6.078199875,0.164522395,3.65E-05
54.7,0.25,,2189,6.080977846,0.164447236,5.56E-05
54.725,0.192,,2190,6.083755816,0.164372146,1.83E-05
54.75,0.146,,2191,6.086533787,0.164297125,7.56E-05
54.775,0.092,,2192,6.089311758,0.164222172,3.36E-05
54.8,0.038,,2193,6.092089728,0.164147287,2.19E-05
54.825,-0.008,,2194,6.094867699,0.16407247,1.71E-05
54.85,-0.05,,2195,6.09764567,0.163997722,1.64E-05
54.875,-0.088,,2196,6.100423641,0.163923042,5.32E-05
54.9,-0.112,,2197,6.103201611,0.16384843,2.64E-05
54.925,-0.124,,2198,6.105979582,0.163773885,2.00E-05
54.95,-0.132,,2199,6.108757553,0.163699409,4.66E-05
54.975,-0.14,,2200,6.111535523,0.163625,7.83E-05
55,-0.134,,2201,6.114313494,0.163550659,2.27E-05
55.025,-0.138,,2202,6.117091465,0.163476385,4.38E-05
55.05,-0.138,,2203,6.119869435,0.163402179,7.02E-05
55.075,-0.138,,2204,6.122647406,0.16332804,7.01E-06
55.1,-0.142,,2205,6.125425377,0.163253968,1.17E-05
55.125,-0.162,,2206,6.128203347,0.163179964,3.89E-05
55.15,-0.18,,2207,6.130981318,0.163106026,2.86E-05
55.175,-0.216,,2208,6.133759289,0.163032156,3.83E-05
55.2,-0.252,,2209,6.13653726,0.162958352,4.26E-05
55.225,-0.3,,2210,6.13931523,0.162884615,2.55E-05
55.25,-0.356,,2211,6.142093201,0.162810945,1.00E-05
55.275,-0.42,,2212,6.144871172,0.162737342,5.37E-05
55.3,-0.488,,2213,6.147649142,0.162663805,2.62E-05
55.325,-0.554,,2214,6.150427113,0.162590334,6.37E-05
55.35,-0.62,,2215,6.153205084,0.16251693,7.69E-05
55.375,-0.692,,2216,6.155983054,0.162443592,4.91E-05
55.4,-0.766,,2217,6.158761025,0.16237032,3.35E-05
55.425,-0.824,,2218,6.161538996,0.162297115,3.90E-05
55.45,-0.88,,2219,6.164316966,0.162223975,4.95E-05
55.475,-0.932,,2220,6.167094937,0.162150901,4.29E-05
55.5,-0.972,,2221,6.169872908,0.162077893,5.37E-05
55.525,-1,,2222,6.172650879,0.16200495,2.30E-05
55.55,-1.026,,2223,6.175428849,0.161932074,3.46E-05
55.575,-1.04,,2224,6.17820682,0.161859263,3.08E-05
55.6,-1.058,,2225,6.180984791,0.161786517,2.55E-05
55.625,-1.076,,2226,6.183762761,0.161713836,4.21E-05
55.65,-1.086,,2227,6.186540732,0.161641221,7.05E-05
55.675,-1.112,,2228,6.189318703,0.161568671,1.52E-05
55.7,-1.14,,2229,6.192096673,0.161496187,6.59E-05
55.725,-1.17,,2230,6.194874644,0.161423767,1.36E-05
55.75,-1.206,,2231,6.197652615,0.161351412,7.26E-05
55.775,-1.244,,2232,6.200430585,0.161279122,6.31E-05
55.8,-1.28,,2233,6.203208556,0.161206897,1.38E-05
55.825,-1.31,,2234,6.205986527,0.161134736,2.60E-05
55.85,-1.336,,2235,6.208764498,0.16106264,1.65E-05
55.875,-1.354,,2236,6.211542468,0.160990608,6.18E-05
55.9,-1.354,,2237,6.214320439,0.160918641,2.68E-05
55.925,-1.336,,2238,6.21709841,0.160846738,6.36E-05
55.95,-1.31,,2239,6.21987638,0.1607749,3.33E-05
55.975,-1.262,,2240,6.222654351,0.160703125,5.05E-06
56,-1.206,,2241,6.225432322,0.160631415,2.17E-05
56.025,-1.146,,2242,6.228210292,0.160559768,6.17E-05
56.05,-1.078,,2243,6.230988263,0.160488185,1.78E-05
56.075,-1.01,,2244,6.233766234,0.160416667,2.81E-05
56.1,-0.942,,2245,6.236544204,0.160345212,6.60E-05
56.125,-0.89,,2246,6.239322175,0.16027382,8.36E-05
56.15,-0.84,,2247,6.242100146,0.160202492,5.00E-05
56.175,-0.798,,2248,6.244878117,0.160131228,5.62E-05
56.2,-0.768,,2249,6.247656087,0.160060027,4.04E-05
56.225,-0.75,,2250,6.250434058,0.159988889,4.30E-05
56.25,-0.74,,2251,6.253212029,0.159917814,4.92E-05
56.275,-0.736,,2252,6.255989999,0.159846803,7.67E-05
56.3,-0.746,,2253,6.25876797,0.159775854,3.40E-05
56.325,-0.75,,2254,6.261545941,0.159704969,6.79E-05
56.35,-0.765,,2255,6.264323911,0.159634146,3.42E-05
56.375,-0.769,,2256,6.267101882,0.159563387,2.55E-05
56.4,-0.763,,2257,6.269879853,0.159492689,8.75E-05
56.425,-0.759,,2258,6.272657823,0.159422055,3.65E-05
56.45,-0.737,,2259,6.275435794,0.159351483,7.48E-05
56.475,-0.711,,2260,6.278213765,0.159280973,8.64E-05
56.5,-0.669,,2261,6.280991736,0.159210526,7.15E-05
56.525,-0.635,,2262,6.283769706,0.159140141,6.35E-05
56.55,-0.579,,2263,6.286547677,0.159069819,1.68E-05
56.575,-0.523,,2264,6.289325648,0.158999558,7.37E-05
56.6,-0.459,,2265,6.292103618,0.15892936,5.18E-05
56.625,-0.401,,2266,6.294881589,0.158859223,6.65E-05
56.65,-0.351,,2267,6.29765956,0.158789149,6.57E-05
56.675,-0.295,,2268,6.30043753,0.158719136,6.12E-05
56.7,-0.253,,2269,6.303215501,0.158649185,5.04E-05
56.725,-0.217,,2270,6.305993472,0.158579295,5.21E-05
56.75,-0.195,,2271,6.308771442,0.158509467,6.78E-05
56.775,-0.171,,2272,6.311549413,0.158439701,3.80E-05
56.8,-0.151,,2273,6.314327384,0.158369996,4.81E-05
56.825,-0.139,,2274,6.317105355,0.158300352,5.98E-05
56.85,-0.123,,2275,6.319883325,0.158230769,3.77E-05
56.875,-0.103,,2276,6.322661296,0.158161248,5.98E-05
56.9,-0.091,,2277,6.325439267,0.158091787,5.37E-05
56.925,-0.077,,2278,6.328217237,0.158022388,5.58E-05
56.95,-0.055,,2279,6.330995208,0.15795305,4.67E-05
56.975,-0.037,,2280,6.333773179,0.157883772,2.18E-05
57,-0.017,,2281,6.336551149,0.157814555,5.55E-06
57.025,0.007,,2282,6.33932912,0.157745399,3.51E-05
57.05,0.019,,2283,6.342107091,0.157676303,9.09E-06
57.075,0.025,,2284,6.344885061,0.157607268,3.36E-05
57.1,0.021,,2285,6.347663032,0.157538293,2.03E-05
57.125,0.003,,2286,6.350441003,0.157469379,1.72E-05
57.15,-0.017,,2287,6.353218974,0.157400525,3.83E-05
57.175,-0.049,,2288,6.355996944,0.157331731,5.39E-05
57.2,-0.083,,2289,6.358774915,0.157262997,5.36E-05
57.225,-0.115,,2290,6.361552886,0.157194323,3.43E-05
57.25,-0.161,,2291,6.364330856,0.157125709,1.36E-05
57.275,-0.195,,2292,6.367108827,0.157057155,4.43E-05
57.3,-0.225,,2293,6.369886798,0.156988661,7.43E-06
57.325,-0.249,,2294,6.372664768,0.156920227,6.21E-06
57.35,-0.259,,2295,6.375442739,0.156851852,2.82E-05
57.375,-0.263,,2296,6.37822071,0.156783537,2.94E-05
57.4,-0.255,,2297,6.38099868,0.156715281,5.03E-05
57.425,-0.241,,2298,6.383776651,0.156647084,2.75E-05
57.45,-0.221,,2299,6.386554622,0.156578947,9.12E-06
57.475,-0.187,,2300,6.389332593,0.15651087,5.00E-05
57.5,-0.159,,2301,6.392110563,0.156442851,2.00E-05
57.525,-0.133,,2302,6.394888534,0.156374891,3.87E-05
57.55,-0.111,,2303,6.397666505,0.156306991,3.64E-05
57.575,-0.099,,2304,6.400444475,0.156239149,2.80E-05
57.6,-0.095,,2305,6.403222446,0.156171367,5.11E-05
57.625,-0.101,,2306,6.406000417,0.156103643,1.79E-05
57.65,-0.113,,2307,6.408778387,0.156035977,2.00E-05
57.675,-0.147,,2308,6.411556358,0.155968371,4.53E-05
57.7,-0.185,,2309,6.414334329,0.155900823,6.24E-05
57.725,-0.221,,2310,6.417112299,0.155833333,6.62E-05
57.75,-0.267,,2311,6.41989027,0.155765902,4.51E-05
57.775,-0.317,,2312,6.422668241,0.155698529,5.66E-05
57.8,-0.367,,2313,6.425446212,0.155631215,5.99E-05
57.825,-0.409,,2314,6.428224182,0.155563959,6.72E-05
57.85,-0.447,,2315,6.431002153,0.15549676,3.78E-05
57.875,-0.479,,2316,6.433780124,0.15542962,4.85E-05
57.9,-0.503,,2317,6.436558094,0.155362538,2.13E-05
57.925,-0.521,,2318,6.439336065,0.155295513,3.28E-05
57.95,-0.531,,2319,6.442114036,0.155228547,5.27E-05
57.975,-0.535,,2320,6.444892006,0.155161638,5.59E-05
58,-0.533,,2321,6.447669977,0.155094787,1.89E-05
58.025,-0.533,,2322,6.450447948,0.155027993,3.95E-05
58.05,-0.531,,2323,6.453225918,0.154961257,5.22E-05
58.075,-0.529,,2324,6.456003889,0.154894578,9.18E-06
58.1,-0.525,,2325,6.45878186,0.154827957,5.88E-05
58.125,-0.535,,2326,6.461559831,0.154761393,9.03E-05
58.15,-0.543,,2327,6.464337801,0.154694886,5.02E-05
58.175,-0.557,,2328,6.467115772,0.154628436,7.86E-05
58.2,-0.563,,2329,6.469893743,0.154562044,4.28E-05
58.225,-0.585,,2330,6.472671713,0.154495708,3.21E-05
58.25,-0.597,,2331,6.475449684,0.154429429,6.07E-05
58.275,-0.609,,2332,6.478227655,0.154363208,1.23E-05
58.3,-0.617,,2333,6.481005625,0.154297042,4.23E-05
58.325,-0.617,,2334,6.483783596,0.154230934,2.46E-05
58.35,-0.613,,2335,6.486561567,0.154164882,4.04E-05
